name,city,county,area,enrollment,championship_group,division_area,source,old_class,program_id,private,source_territory,notes
Beargrass Christian,Georgetown,Beargrass,Bear River Country,330.0,Division 2,Great Basin,new_territory,,EXP-GC18,1,"Bear Lake County, Idaho",
Iisalmi Union,Iisalmi,Emigrant,Kangas,324.0,Division 2,Great Basin,current,2A,Kelview Union|girls,0,,
Latgaway,Latgaway,Stagewater,Kangas,317.0,Division 2,Great Basin,current,2A,Latgaway|girls,0,,
Eagleton,Eagleton,Vance,Halbrook Basin,315.0,Division 2,Great Basin,current,2A,Eagleton|girls,0,,
Mabry Township,Mabry,Stagewater,Kangas,310.0,Division 2,Great Basin,activation,,EXP-GA05,0,,renamed from proposed Mabry school name to distinguish Mabryville
Rimrock,Meridian Passage,Galena,Millersylvania,304.0,Division 2,Great Basin,current,3A,Rimrock|girls,0,,
Norstead,Norstead,Galena,Millersylvania,298.0,Division 2,Great Basin,current,2A,Norstead|girls,0,,
Sotkamo Union,Sotkamo,Stagewater,Kangas,297.0,Division 2,Great Basin,current,2A,Milldale Union|girls,0,,
East Simmons,East Simmons,Windrow,Millersylvania,293.0,Division 2,Great Basin,current,2A,Aspen Harbor|girls,0,,
Naylors Landing,Naylors Landing,Stagewater,Kangas,290.0,Division 2,Great Basin,activation,,EXP-GA04,0,,
Meridia,Meridia,Vance,Halbrook Basin,288.0,Division 2,Great Basin,current,2A,Meridia|girls,0,,
Agate,Agate,Emigrant,Kangas,286.0,Division 2,Great Basin,current,2A,Agate|girls,0,,
St. Raphael College Prep,Elk Bluff,Windrow,Millersylvania,285.0,Division 2,Great Basin,current,2A,St. Raphael College Prep|girls,1,,
Laketown County Christian,Laketown,Laketown,Bear River Country,280.0,Division 2,Great Basin,new_territory,,EXP-GC24,1,"Rich County, Utah",
Georgia Mills,Georgia Mills,Lodestone,Millersylvania,279.0,Division 2,Great Basin,current,2A,Graymont|girls,1,,
Ocean Park,Lieksa,Emigrant,Kangas,277.0,Division 2,Great Basin,current,2A,Garazi Aramburu|girls,0,,
Dovetail,Dovetail,Stagewater,Kangas,276.0,Division 2,Great Basin,current,1A,Dovetail|girls,0,,
Twin Rivers,Ulery Junction,Emigrant,Kangas,274.0,Division 2,Great Basin,current,2A,Twin Rivers|girls,0,,
Etchart,Etchart,Lodestone,Millersylvania,270.0,Division 2,Great Basin,current,2A,Etchart|girls,0,,
Lodestone,Lodestone,Emigrant,Kangas,250.0,Division 2,Great Basin,current,2A,Lodestone|girls,0,,
Rilland,Rilland,Emigrant,Kangas,250.0,Division 2,Great Basin,current,2A,Rilland|girls,0,,
Nurmes,Nurmes,Emigrant,Kangas,242.0,Division 2,Great Basin,current,2A,Elmfield|girls,0,,
Tungsten Reach,Tungsten Reach,Scheelite,Millersylvania,231.0,Division 2,Great Basin,current,2A,Tungsten Reach|girls,0,,
Minnesota City,Minnesota City,Emigrant,Kangas,215.0,Division 2,Great Basin,current,2A,Minnesota City|girls,0,,
Blue Valley,Galena,Galena,Millersylvania,211.0,Division 2,Great Basin,current,2A,Nerea Urrutia|girls,0,,
Northrup I-50 Tech,Northrup,Vance,Halbrook Basin,203.0,Division 2,Great Basin,current,1A,Northrup I-50 Technical|girls,0,,
North Simmons,North Simmons,Stagewater,Kangas,197.0,Division 2,Great Basin,current,1A,Trout Point|girls,0,,
Antler Prairie,Antler Prairie,Stagewater,Kangas,192.0,Division 2,Great Basin,current,1A,Antler Prairie|girls,0,,
Union Prairie,Ferris,Galena,Millersylvania,189.0,Division 2,Great Basin,current,1A,Ferris Union|girls,0,,
Saltbush Reach,Saltbush Reach,Scheelite,Millersylvania,187.0,Division 2,Great Basin,current,1A,Saltbush Reach|girls,0,,
Weller Regional,Yandell City,Emigrant,Kangas,187.0,Division 2,Great Basin,current,1A,Weller Regional|girls,0,,
Huckle Butte,Huckle Butte,Galena,Millersylvania,181.0,Division 2,Great Basin,current,1A,Huckle Butte|girls,0,,
Ashbrook,Ashbrook,Emigrant,Kangas,180.0,Division 2,Great Basin,activation,,EXP-GA02,0,,
Oscar Michaeux,Stagewater,Stagewater,Kangas,168.0,Division 2,Great Basin,current,1A,Oscar Michaeux|girls,0,,
Silver Junction,Silver Junction,Stagewater,Kangas,160.0,Division 2,Great Basin,activation,,EXP-GA06,0,,
Sixes,Sixes,Stagewater,Kangas,157.0,Division 2,Great Basin,current,1A,Sixes|girls,0,,
Doyleville Union,Doyleville,Windrow,Millersylvania,150.0,Division 2,Great Basin,activation,,EXP-GA12,0,,
Mirage Crossing,Mirage Crossing,Scheelite,Millersylvania,149.0,Division 2,Great Basin,current,1A,Mirage Crossing|girls,0,,
Silver Lake,Aftdahl Ridge,Galena,Millersylvania,147.0,Division 2,Great Basin,current,2A,Silver Lake|girls,0,,
Espoo,Espoo,Stagewater,Kangas,140.0,Division 2,Great Basin,current,1A,Keldale|girls,1,,
Kendricks Landing,Kendricks Landing,Stagewater,Kangas,135.0,Division 2,Great Basin,current,1A,Kendricks Landing|girls,0,,
Basalt Prairie Union,Basalt Prairie,Stagewater,Kangas,128.0,Division 2,Great Basin,current,1A,Basalt Prairie Union|girls,0,,
Windrow,Windrow,Windrow,Millersylvania,118.0,Division 2,Great Basin,current,1A,Windrow|girls,0,,
Brynildson Hill,Brynildson Hill,Windrow,Millersylvania,113.0,Division 2,Great Basin,current,1A,Hetfield|girls,0,,
Sage Village,Sage Village,Windrow,Millersylvania,107.0,Division 2,Great Basin,current,1A,Sage Lake|girls,0,,
Galactica Plains,Galactica Plains,Emigrant,Kangas,105.0,Division 2,Great Basin,current,1A,Sage Meadows|girls,0,,
Assay,Assay,Windrow,Millersylvania,100.0,Division 2,Great Basin,current,1A,Assay|girls,0,,
Kuusamo,Kuusamo,Emigrant,Kangas,98.0,Division 2,Great Basin,current,1A,Millview|girls,0,,
Southern Jefferson Christian,Latgaway,Stagewater,Kangas,93.0,Division 2,Great Basin,current,1A,Southern Jefferson Christian|girls,1,,
Mabryville,Mabryville,Galena,Millersylvania,88.0,Division 2,Great Basin,current,1A,Mabryville|girls,0,,
Ninemile,Ninemile,Emigrant,Kangas,74.0,Division 2,Great Basin,current,1A,Ninemile|girls,0,,
Raahe,Raahe,Stagewater,Kangas,71.0,Division 2,Great Basin,current,1A,Stone Meadows|girls,0,,
High Prairie,Placer,Windrow,Millersylvania,57.0,Division 2,Great Basin,current,1A,High Prairie|girls,0,,
